user_id,arm,converted,payment_error
c002795,control,0,0
c002796,control,1,0
c002797,control,1,0
c002798,control,1,0
c002799,control,0,0
c002800,control,1,1
c002801,control,1,0
c002802,control,1,0
c002803,control,1,0
c002804,control,1,0
c002805,control,1,0
c002806,control,1,0
c002807,control,1,0
c002808,control,0,0
c002809,control,1,0
c002810,control,1,0
c002811,control,1,0
c002812,control,0,0
c002813,control,0,0
c002814,control,1,0
c002815,control,1,0
c002816,control,0,0
c002817,control,1,0
c002818,control,0,0
c002819,control,0,0
c002820,control,1,0
c002821,control,1,0
c002822,control,0,0
c002823,control,1,0
c002824,control,1,0
c002825,control,1,0
c002826,control,1,0
c002827,control,1,0
c002828,control,0,0
c002829,control,1,0
c002830,control,1,0
c002831,control,1,0
c002832,control,1,0
c002833,control,1,0
c002834,control,1,0
c002835,control,0,0
c002836,control,1,0
c002837,control,1,1
c002838,control,1,0
c002839,control,0,0
c002840,control,1,0
c002841,control,1,0
c002842,control,0,0
c002843,control,0,0
c002844,control,1,0
c002845,control,0,0
c002846,control,1,0
c002847,control,1,0
c002848,control,1,0
c002849,control,1,0
c002850,control,0,0
c002851,control,1,0
c002852,control,1,0
c002853,control,0,0
c002854,control,1,0
c002855,control,1,0
c002856,control,0,0
c002857,control,1,0
c002858,control,0,0
c002859,control,0,0
c002860,control,0,1
c002861,control,1,0
c002862,control,1,0
c002863,control,0,0
c002864,control,1,0
c002865,control,1,0
c002866,control,1,0
c002867,control,0,0
c002868,control,1,0
c002869,control,1,0
c002870,control,0,0
c002871,control,0,0
c002872,control,0,0
c002873,control,0,0
c002874,control,1,0
c002875,control,0,0
c002876,control,0,0
c002877,control,1,0
c002878,control,1,0
c002879,control,1,0
c002880,control,1,0
c002881,control,1,0
c002882,control,1,0
c002883,control,1,0
c002884,control,1,0
c002885,control,1,0
c002886,control,1,0
c002887,control,1,0
c002888,control,1,0
c002889,control,1,0
c002890,control,0,0
c002891,control,1,0
c002892,control,0,0
c002893,control,0,0
c002894,control,0,0
c002895,control,1,0
c002896,control,1,0
c002897,control,0,0
c002898,control,1,1
c002899,control,0,0
c002900,control,1,0
c002901,control,0,0
c002902,control,0,0
c002903,control,1,0
c002904,control,1,0
c002905,control,1,0
c002906,control,0,0
c002907,control,1,0
c002908,control,0,0
c002909,control,0,0
c002910,control,1,0
c002911,control,0,0
c002912,control,1,0
c002913,control,0,0
c002914,control,1,0
c002915,control,1,0
c002916,control,0,0
c002917,control,1,0
c002918,control,1,0
c002919,control,0,0
c002920,control,1,0
c002921,control,0,0
c002922,control,1,0
c002923,control,0,0
c002924,control,1,0
c002925,control,1,0
c002926,control,0,0
c002927,control,1,0
c002928,control,1,0
c002929,control,1,0
c002930,control,1,0
c002931,control,1,1
c002932,control,0,0
c002933,control,1,0
c002934,control,1,0
c002935,control,1,0
c002936,control,1,0
c002937,control,1,0
c002938,control,0,0
c002939,control,0,0
c002940,control,1,0
c002941,control,1,0
c002942,control,0,0
c002943,control,0,0
c002944,control,0,0
c002945,control,0,0
c002946,control,1,0
c002947,control,1,0
c002948,control,0,0
c002949,control,1,0
c002950,control,0,0
c002951,control,1,0
c002952,control,1,0
c002953,control,1,0
c002954,control,1,0
c002955,control,0,1
c002956,control,1,0
c002957,control,1,0
c002958,control,1,0
c002959,control,1,0
c002960,control,1,0
c002961,control,1,0
c002962,control,0,0
c002963,control,1,0
c002964,control,1,0
c002965,control,1,0
c002966,control,0,0
c002967,control,1,0
c002968,control,1,0
c002969,control,1,0
c002970,control,0,0
c002971,control,0,0
c002972,control,0,0
c002973,control,1,0
c002974,control,1,0
c002975,control,1,0
c002976,control,0,1
c002977,control,0,0
c002978,control,1,0
c002979,control,1,0
c002980,control,1,0
c002981,control,0,0
c002982,control,1,0
c002983,control,1,0
c002984,control,1,0
c002985,control,1,0
c002986,control,0,0
c002987,control,1,0
c002988,control,1,0
c002989,control,1,0
c002990,control,1,0
c002991,control,1,0
c002992,control,1,0
c002993,control,1,0
c002994,control,0,0
c002995,control,1,0
c002996,control,0,0
c002997,control,1,0
c002998,control,1,0
c002999,control,1,0
c003000,control,0,0
c003001,control,1,0
c003002,control,1,0
c003003,control,1,0
c003004,control,0,0
c003005,control,0,0
c003006,control,1,0
c003007,control,0,0
c003008,control,1,0
c003009,control,1,0
c003010,control,1,0
c003011,control,1,0
c003012,control,0,0
c003013,control,1,0
c003014,control,0,0
c003015,control,1,0
c003016,control,1,0
c003017,control,0,0
c003018,control,1,0
c003019,control,0,0
c003020,control,0,0
c003021,control,0,0
c003022,control,0,0
c003023,control,1,0
c003024,control,1,0
c003025,control,1,0
c003026,control,1,0
c003027,control,1,0
c003028,control,1,0
c003029,control,1,0
c003030,control,1,0
c003031,control,1,0
c003032,control,1,0
c003033,control,1,0
c003034,control,0,0
c003035,control,1,0
c003036,control,1,0
c003037,control,0,0
c003038,control,1,0
c003039,control,1,0
c003040,control,1,0
c003041,control,1,0
c003042,control,0,1
c003043,control,0,0
c003044,control,0,0
c003045,control,0,0
c003046,control,1,0
c003047,control,0,0
c003048,control,0,0
c003049,control,1,0
c003050,control,0,0
c003051,control,1,0
c003052,control,0,0
c003053,control,0,0
c003054,control,1,0
c003055,control,1,0
c003056,control,0,0
c003057,control,1,0
c003058,control,0,0
c003059,control,1,0
c003060,control,1,0
c003061,control,1,0
c003062,control,1,0
c003063,control,1,0
c003064,control,1,0
c003065,control,1,0
c003066,control,1,0
c003067,control,1,0
c003068,control,0,0
c003069,control,1,0
c003070,control,1,0
c003071,control,1,0
c003072,control,0,0
c003073,control,1,0
c003074,control,1,0
c003075,control,1,0
c003076,control,1,0
c003077,control,1,0
c003078,control,1,0
c003079,control,1,0
c003080,control,0,0
c003081,control,1,0
c003082,control,1,0
c003083,control,1,0
c003084,control,1,0
c003085,control,1,0
c003086,control,1,1
c003087,control,0,0
c003088,control,1,0
c003089,control,0,0
c003090,control,0,0
c003091,control,0,0
c003092,control,1,0
c003093,control,1,0
c003094,control,1,0
c003095,control,1,0
c003096,control,1,0
c003097,control,0,0
c003098,control,1,0
c003099,control,0,0
c003100,control,0,0
c003101,control,1,0
c003102,control,1,0
c003103,control,1,0
c003104,control,1,0
c003105,control,1,0
c003106,control,1,0
c003107,control,1,0
c003108,control,0,0
c003109,control,1,0
c003110,control,0,0
c003111,control,1,0
c003112,control,1,0
c003113,control,1,0
c003114,control,1,0
c003115,control,1,0
c003116,control,1,0
c003117,control,0,0
c003118,control,1,0
c003119,control,1,0
c003120,control,1,0
c003121,control,0,0
c003122,control,1,0
c003123,control,1,0
c003124,control,0,0
c003125,control,1,0
c003126,control,1,0
c003127,control,0,0
c003128,control,0,0
c003129,control,1,0
c003130,control,0,0
c003131,control,1,0
c003132,control,1,0
c003133,control,1,0
c003134,control,1,0
c003135,control,0,0
c003136,control,0,0
c003137,control,0,0
c003138,control,1,0
c003139,control,0,0
c003140,control,0,0
c003141,control,0,0
c003142,control,1,0
c003143,control,0,0
c003144,control,1,0
c003145,control,1,0
c003146,control,0,0
c003147,control,1,0
c003148,control,1,0
c003149,control,1,0
c003150,control,1,0
c003151,control,0,0
c003152,control,1,0
c003153,control,1,0
c003154,control,1,0
c003155,control,1,0
c003156,control,0,0
c003157,control,1,0
c003158,control,0,0
c003159,control,0,0
c003160,control,1,0
c003161,control,1,0
c003162,control,0,0
c003163,control,1,0
c003164,control,0,0
c003165,control,1,0
c003166,control,1,0
c003167,control,1,0
c003168,control,1,0
c003169,control,1,0
c003170,control,1,0
c003171,control,0,0
c003172,control,1,0
c003173,control,1,0
c003174,control,1,0
c003175,control,0,0
c003176,control,0,0
c003177,control,1,0
c003178,control,0,0
c003179,control,1,0
c003180,control,1,0
c003181,control,1,0
c003182,control,0,0
c003183,control,1,0
c003184,control,0,0
c003185,control,1,0
c003186,control,1,0
c003187,control,1,0
c003188,control,1,0
c003189,control,1,0
c003190,control,0,0
c003191,control,1,0
c003192,control,0,0
c003193,control,0,0
c003194,control,1,0
c003195,control,1,0
c003196,control,0,0
c003197,control,0,0
c003198,control,0,0
c003199,control,1,0
c003200,control,0,0
c003201,control,1,0
c003202,control,1,0
c003203,control,0,0
c003204,control,0,0
c003205,control,1,0
c003206,control,1,0
c003207,control,0,0
c003208,control,0,0
c003209,control,1,0
c003210,control,1,0
c003211,control,1,0
c003212,control,1,0
c003213,control,1,0
c003214,control,0,0
c003215,control,1,0
c003216,control,1,0
c003217,control,0,0
c003218,control,1,0
c003219,control,0,0
c003220,control,1,0
c003221,control,0,0
c003222,control,1,0
c003223,control,1,0
c003224,control,1,0
c003225,control,0,0
c003226,control,1,0
c003227,control,1,0
c003228,control,0,0
c003229,control,1,0
c003230,control,0,0
c003231,control,0,0
c003232,control,1,0
c003233,control,1,0
c003234,control,0,0
c003235,control,0,0
c003236,control,1,0
c003237,control,1,1
c003238,control,0,0
c003239,control,1,0
c003240,control,0,0
c003241,control,1,0
c003242,control,1,0
c003243,control,0,0
c003244,control,1,0
c003245,control,1,0
c003246,control,1,0
c003247,control,1,0
c003248,control,1,0
c003249,control,0,0
c003250,control,1,0
c003251,control,0,0
c003252,control,1,0
c003253,control,1,0
c003254,control,0,0
c003255,control,0,0
c003256,control,0,0
c003257,control,0,0
c003258,control,0,0
c003259,control,0,0
c003260,control,1,0
c003261,control,1,0
c003262,control,0,0
c003263,control,0,0
c003264,control,1,0
c003265,control,0,0
c003266,control,0,0
c003267,control,0,0
c003268,control,1,0
c003269,control,0,1
c003270,control,1,0
c003271,control,0,0
c003272,control,1,0
c003273,control,1,0
c003274,control,1,0
c003275,control,1,0
c003276,control,1,0
c003277,control,1,0
c003278,control,1,0
c003279,control,1,0
c003280,control,1,0
c003281,control,0,0
c003282,control,1,0
c003283,control,0,0
c003284,control,1,0
c003285,control,0,0
c003286,control,1,0
c003287,control,0,0
c003288,control,0,0
c003289,control,0,0
c003290,control,1,0
c003291,control,0,0
c003292,control,1,0
c003293,control,1,0
c003294,control,1,0
c003295,control,1,0
c003296,control,0,0
c003297,control,1,0
c003298,control,1,0
c003299,control,1,0
c003300,control,1,0
c003301,control,1,0
c003302,control,1,0
c003303,control,1,0
c003304,control,0,0
c003305,control,0,0
c003306,control,0,0
c003307,control,1,0
c003308,control,0,0
c003309,control,0,0
c003310,control,0,0
c003311,control,0,0
c003312,control,0,0
c003313,control,0,0
c003314,control,1,0
c003315,control,1,0
c003316,control,1,0
c003317,control,1,0
c003318,control,1,0
c003319,control,1,0
c003320,control,1,0
c003321,control,1,0
c003322,control,1,0
c003323,control,1,0
c003324,control,1,0
c003325,control,1,0
c003326,control,0,0
c003327,control,1,0
c003328,control,1,0
c003329,control,0,0
c003330,control,1,0
c003331,control,1,0
c003332,control,1,0
c003333,control,0,0
c003334,control,0,0
c003335,control,1,0
c003336,control,0,0
c003337,control,1,0
c003338,control,0,0
c003339,control,1,0
c003340,control,1,0
c003341,control,0,0
c003342,control,1,0
c003343,control,0,0
c003344,control,1,0
c003345,control,0,0
c003346,control,1,0
c003347,control,1,0
c003348,control,1,0
c003349,control,1,0
c003350,control,0,0
c003351,control,1,0
c003352,control,1,0
c003353,control,1,0
c003354,control,1,0
c003355,control,1,0
c003356,control,1,0
c003357,control,1,0
c003358,control,1,0
c003359,control,0,0
c003360,control,1,0
c003361,control,1,0
c003362,control,0,0
c003363,control,0,0
c003364,control,1,0
c003365,control,1,0
c003366,control,1,0
c003367,control,1,0
c003368,control,0,0
c003369,control,1,0
c003370,control,0,0
c003371,control,1,0
c003372,control,0,0
c003373,control,1,0
c003374,control,1,0
c003375,control,1,0
c003376,control,0,0
c003377,control,1,0
c003378,control,0,0
c003379,control,1,0
c003380,control,1,0
c003381,control,1,0
c003382,control,0,0
c003383,control,1,0
c003384,control,1,0
c003385,control,1,0
c003386,control,1,0
c003387,control,1,0
c003388,control,1,0
c003389,control,1,0
c003390,control,1,0
c003391,control,1,0
c003392,control,1,0
c003393,control,1,0
c003394,control,1,0
c003395,control,1,0
c003396,control,0,0
c003397,control,1,0
c003398,control,1,0
c003399,control,1,0
c003400,control,0,0
c003401,control,1,0
c003402,control,1,0
c003403,control,1,0
c003404,control,1,0
c003405,control,1,0
c003406,control,1,0
c003407,control,1,0
c003408,control,1,0
c003409,control,1,0
c003410,control,1,0
c003411,control,1,0
c003412,control,1,0
c003413,control,1,0
c003414,control,0,0
c003415,control,0,0
c003416,control,1,0
c003417,control,1,0
c003418,control,1,0
c003419,control,1,0
c003420,control,0,0
c003421,control,0,0
c003422,control,1,0
c003423,control,0,0
c003424,control,0,0
c003425,control,1,0
c003426,control,1,0
c003427,control,1,0
c003428,control,0,0
c003429,control,0,0
c003430,control,1,0
c003431,control,1,0
c003432,control,1,0
c003433,control,0,0
c003434,control,0,0
c003435,control,0,0
c003436,control,1,0
c003437,control,0,0
c003438,control,0,0
c003439,control,1,0
c003440,control,1,0
c003441,control,1,0
c003442,control,1,0
c003443,control,0,0
c003444,control,1,0
c003445,control,0,0
c003446,control,0,0
c003447,control,1,0
c003448,control,0,0
c003449,control,0,0
c003450,control,0,0
c003451,control,1,1
c003452,control,1,0
c003453,control,1,0
c003454,control,0,0
c003455,control,1,0
c003456,control,1,0
c003457,control,0,0
c003458,control,1,0
c003459,control,0,0
c003460,control,1,0
c003461,control,1,0
c003462,control,0,0
c003463,control,1,0
c003464,control,0,0
c003465,control,0,0
c003466,control,1,0
c003467,control,1,0
c003468,control,0,0
c003469,control,1,0
c003470,control,1,0
c003471,control,1,0
c003472,control,0,0
c003473,control,0,0
c003474,control,0,0
c003475,control,1,0
c003476,control,1,0
c003477,control,1,0
c003478,control,1,0
c003479,control,0,0
c003480,control,1,0
c003481,control,1,0
c003482,control,1,0
c003483,control,0,0
c003484,control,1,0
c003485,control,0,0
c003486,control,0,1
c003487,control,1,0
c003488,control,1,0
c003489,control,0,0
c003490,control,0,0
c003491,control,1,0
c003492,control,0,0
c003493,control,0,0
c003494,control,1,0
c003495,control,1,0
c003496,control,0,0
c003497,control,1,0
c003498,control,0,0
c003499,control,1,0
c003500,control,0,0
c003501,control,1,0
c003502,control,1,0
c003503,control,1,0
c003504,control,1,0
c003505,control,0,0
c003506,control,1,0
c003507,control,1,0
c003508,control,1,0
c003509,control,1,0
c003510,control,0,0
c003511,control,1,0
c003512,control,0,0
c003513,control,1,0
c003514,control,0,0
c003515,control,1,0
c003516,control,1,0
c003517,control,1,0
c003518,control,0,0
c003519,control,0,0
c003520,control,1,0
c003521,control,0,0
c003522,control,1,0
c003523,control,0,0
c003524,control,1,0
c003525,control,1,0
c003526,control,1,0
c003527,control,1,0
c003528,control,1,0
c003529,control,1,0
c003530,control,0,0
c003531,control,1,0
c003532,control,1,0
c003533,control,1,0
c003534,control,1,0
c003535,control,1,0
c003536,control,1,0
c003537,control,1,0
c003538,control,0,0
c003539,control,0,0
c003540,control,0,0
c003541,control,1,0
c003542,control,0,0
c003543,control,1,0
c003544,control,0,0
c003545,control,1,0
c003546,control,1,0
c003547,control,0,0
c003548,control,1,0
c003549,control,1,0
c003550,control,0,0
c003551,control,0,0
c003552,control,0,0
c003553,control,1,0
c003554,control,1,0
c003555,control,1,0
c003556,control,0,0
c003557,control,0,0
c003558,control,1,0
c003559,control,1,0
c003560,control,1,0
c003561,control,0,0
c003562,control,0,0
c003563,control,0,0
c003564,control,0,0
c003565,control,1,0
c003566,control,1,0
c003567,control,0,0
c003568,control,1,0
c003569,control,0,0
c003570,control,0,1
c003571,control,1,0
c003572,control,1,0
c003573,control,1,0
c003574,control,1,0
c003575,control,0,0
c003576,control,1,0
c003577,control,1,0
c003578,control,1,0
c003579,control,1,0
c003580,control,1,0
c003581,control,1,0
c003582,control,1,0
c003583,control,0,0
c003584,control,1,0
c003585,control,1,0
c003586,control,0,0
c003587,control,1,0
c003588,control,1,0
c003589,control,0,0
c003590,control,0,0
c003591,control,1,0
c003592,control,1,0
c003593,control,1,0
c003594,control,1,0
c003595,control,0,0
c003596,control,1,0
c003597,control,0,0
c003598,control,0,0
c003599,control,1,0
c003600,control,1,0
c003601,control,0,0
c003602,control,1,0
c003603,control,1,0
c003604,control,1,0
c003605,control,1,0
c003606,control,1,0
c003607,control,1,0
c003608,control,1,0
c003609,control,0,0
c003610,control,1,0
c003611,control,1,0
c003612,control,1,0
c003613,control,0,0
c003614,control,1,0
c003615,control,1,0
c003616,control,0,0
c003617,control,1,0
c003618,control,0,0
c003619,control,1,0
c003620,control,0,0
c003621,control,0,0
c003622,control,1,0
c003623,control,1,0
c003624,control,0,0
c003625,control,1,0
c003626,control,0,0
c003627,control,1,0
c003628,control,0,0
c003629,control,1,0
c003630,control,1,0
c003631,control,1,0
c003632,control,1,0
c003633,control,1,1
c003634,control,1,0
c003635,control,1,0
c003636,control,1,0
c003637,control,1,0
c003638,control,0,0
c003639,control,0,0
c003640,control,1,0
c003641,control,0,0
c003642,control,1,1
c003643,control,1,0
c003644,control,1,0
c003645,control,1,0
c003646,control,1,0
c003647,control,1,0
c003648,control,1,0
c003649,control,1,0
c003650,control,1,0
c003651,control,1,0
c003652,control,0,0
c003653,control,1,0
c003654,control,0,0
c003655,control,0,0
c003656,control,1,0
c003657,control,1,0
c003658,control,1,0
c003659,control,0,0
c003660,control,1,0
c003661,control,0,0
c003662,control,1,0
c003663,control,1,0
c003664,control,1,0
c003665,control,0,0
c003666,control,1,0
c003667,control,0,0
c003668,control,1,0
c003669,control,1,0
c003670,control,1,0
c003671,control,1,0
c003672,control,1,0
c003673,control,0,0
c003674,control,1,0
c003675,control,1,0
c003676,control,1,0
c003677,control,0,0
c003678,control,1,0
c003679,control,0,0
c003680,control,1,0
c003681,control,1,0
c003682,control,1,0
c003683,control,1,0
c003684,control,1,0
c003685,control,1,0
c003686,control,1,0
c003687,control,1,0
c003688,control,1,1
c003689,control,1,0
c003690,control,1,0
c003691,control,1,0
c003692,control,1,0
c003693,control,1,0
c003694,control,1,0
c003695,control,1,0
c003696,control,1,0
c003697,control,0,0
c003698,control,0,0
c003699,control,1,0
c003700,control,0,0
c003701,control,1,0
c003702,control,1,0
c003703,control,1,0
c003704,control,1,0
c003705,control,1,0
c003706,control,1,0
c003707,control,0,0
c003708,control,1,0
c003709,control,0,0
c003710,control,1,0
c003711,control,0,0
c003712,control,0,0
c003713,control,1,0
c003714,control,0,0
c003715,control,1,0
c003716,control,0,0
c003717,control,1,0
c003718,control,1,0
c003719,control,0,0
c003720,control,0,0
c003721,control,1,1
c003722,control,1,0
c003723,control,1,0
c003724,control,1,0
c003725,control,0,0
c003726,control,1,1
c003727,control,1,0
c003728,control,0,0
c003729,control,1,0
c003730,control,1,0
c003731,control,0,0
c003732,control,1,0
c003733,control,1,0
c003734,control,0,0
c003735,control,0,0
c003736,control,0,0
c003737,control,1,0
c003738,control,1,0
c003739,control,0,0
c003740,control,0,0
c003741,control,1,0
c003742,control,1,0
c003743,control,1,0
c003744,control,1,0
c003745,control,0,0
c003746,control,1,0
c003747,control,1,1
c003748,control,1,0
c003749,control,1,0
c003750,control,1,0
c003751,control,0,0
c003752,control,1,0
c003753,control,0,0
c003754,control,1,0
c003755,control,1,0
c003756,control,0,0
c003757,control,1,0
c003758,control,1,0
c003759,control,1,0
c003760,control,0,0
c003761,control,0,0
c003762,control,0,0
c003763,control,1,0
c003764,control,0,0
c003765,control,0,0
c003766,control,1,1
c003767,control,1,0
c003768,control,1,0
c003769,control,0,0
c003770,control,1,0
c003771,control,1,0
c003772,control,1,0
c003773,control,1,0
c003774,control,1,0
c003775,control,1,0
c003776,control,0,0
c003777,control,0,0
c003778,control,1,0
c003779,control,1,0
c003780,control,1,0
c003781,control,1,0
c003782,control,1,0
c003783,control,0,0
c003784,control,1,0
c003785,control,1,0
c003786,control,1,0
c003787,control,1,0
c003788,control,0,0
c003789,control,0,0
c003790,control,1,0
c003791,control,0,0
c003792,control,1,0
c003793,control,1,0
c003794,control,1,0
c003795,control,0,0
c003796,control,1,0
c003797,control,1,0
c003798,control,0,0
c003799,control,0,0
c003800,control,0,0
c003801,control,1,0
c003802,control,1,0
c003803,control,1,0
c003804,control,0,0
c003805,control,0,0
c003806,control,1,0
c003807,control,1,0
c003808,control,1,0
c003809,control,1,0
c003810,control,0,0
c003811,control,0,0
c003812,control,1,0
c003813,control,1,0
c003814,control,1,0
c003815,control,0,0
c003816,control,1,0
c003817,control,0,0
c003818,control,1,0
c003819,control,1,0
c003820,control,0,0
c003821,control,1,0
c003822,control,1,1
c003823,control,1,0
c003824,control,1,0
c003825,control,1,0
c003826,control,1,0
c003827,control,1,0
c003828,control,1,0
c003829,control,1,0
c003830,control,0,0
c003831,control,0,0
c003832,control,0,0
c003833,control,0,0
c003834,control,1,0
c003835,control,0,0
c003836,control,0,0
c003837,control,1,0
c003838,control,1,0
c003839,control,1,0
c003840,control,1,0
c003841,control,1,0
c003842,control,1,0
c003843,control,1,0
c003844,control,1,0
c003845,control,1,0
c003846,control,0,0
c003847,control,1,0
c003848,control,1,0
c003849,control,0,0
c003850,control,1,0
c003851,control,1,0
c003852,control,1,0
c003853,control,1,0
c003854,control,1,0
c003855,control,1,0
c003856,control,1,0
c003857,control,1,0
c003858,control,0,0
c003859,control,0,0
c003860,control,1,0
c003861,control,0,0
c003862,control,1,0
c003863,control,1,0
c003864,control,1,0
c003865,control,1,0
c003866,control,0,0
c003867,control,0,0
c003868,control,1,0
c003869,control,1,0
c003870,control,1,0
c003871,control,0,0
c003872,control,1,0
c003873,control,1,0
c003874,control,1,0
c003875,control,0,0
c003876,control,1,0
c003877,control,0,0
c003878,control,1,0
c003879,control,1,0
c003880,control,1,0
c003881,control,0,0
c003882,control,1,0
c003883,control,1,0
c003884,control,1,0
c003885,control,1,0
c003886,control,1,0
c003887,control,1,0
c003888,control,1,0
c003889,control,1,0
c003890,control,1,0
c003891,control,1,0
c003892,control,0,0
c003893,control,0,0
c003894,control,1,0
c003895,control,1,0
c003896,control,1,0
c003897,control,0,0
c003898,control,0,0
c003899,control,1,0
c003900,control,0,0
c003901,control,0,0
c003902,control,0,0
c003903,control,0,0
c003904,control,1,0
c003905,control,1,0
c003906,control,1,0
c003907,control,1,0
c003908,control,1,0
c003909,control,0,0
c003910,control,0,0
c003911,control,1,0
c003912,control,1,0
c003913,control,0,0
c003914,control,1,0
c003915,control,1,0
c003916,control,0,0
c003917,control,1,0
c003918,control,1,0
c003919,control,1,0
c003920,control,0,0
c003921,control,1,0
c003922,control,1,0
c003923,control,1,0
c003924,control,0,0
c003925,control,1,0
c003926,control,0,0
c003927,control,0,1
c003928,control,0,0
c003929,control,0,0
c003930,control,0,0
c003931,control,1,0
c003932,control,1,0
c003933,control,0,0
c003934,control,0,0
c003935,control,0,0
c003936,control,0,0
c003937,control,0,0
c003938,control,1,0
c003939,control,1,0
c003940,control,0,0
c003941,control,0,0
c003942,control,0,0
c003943,control,0,0
c003944,control,1,0
c003945,control,0,0
c003946,control,1,0
c003947,control,1,0
c003948,control,1,0
c003949,control,0,0
c003950,control,0,0
c003951,control,1,0
c003952,control,1,0
c003953,control,1,0
c003954,control,0,0
c003955,control,1,0
c003956,control,0,0
c003957,control,1,0
c003958,control,1,0
c003959,control,0,0
c003960,control,1,0
c003961,control,1,0
c003962,control,0,0
c003963,control,0,0
c003964,control,0,0
c003965,control,0,0
c003966,control,1,0
c003967,control,1,0
c003968,control,1,0
c003969,control,0,0
c003970,control,1,0
c003971,control,1,0
c003972,control,1,0
c003973,control,0,0
c003974,control,1,0
c003975,control,1,0
c003976,control,1,0
c003977,control,1,0
c003978,control,1,0
c003979,control,0,0
c003980,control,1,0
c003981,control,0,0
c003982,control,1,0
c003983,control,0,0
c003984,control,1,0
c003985,control,1,0
c003986,control,0,0
c003987,control,1,0
c003988,control,0,0
c003989,control,1,0
c003990,control,0,0
c003991,control,1,0
c003992,control,0,0
c003993,control,1,0
c003994,control,0,0
c003995,control,1,0
c003996,control,0,0
c003997,control,1,0
c003998,control,1,0
c003999,control,1,0
c004000,control,0,0
c004001,control,1,0
c004002,control,1,0
c004003,control,1,0
c004004,control,1,0
c004005,control,1,0
c004006,control,1,0
c004007,control,1,1
c004008,control,1,0
c004009,control,1,1
c004010,control,0,0
c004011,control,1,0
c004012,control,1,0
c004013,control,1,0
c004014,control,1,0
c004015,control,0,0
c004016,control,1,0
c004017,control,1,0
c004018,control,1,0
c004019,control,1,0
c004020,control,1,0
c004021,control,1,0
c004022,control,0,0
c004023,control,0,0
c004024,control,0,0
c004025,control,0,0
c004026,control,1,0
c004027,control,0,0
c004028,control,1,0
c004029,control,1,0
c004030,control,1,0
c004031,control,0,0
c004032,control,1,0
c004033,control,1,0
c004034,control,0,0
c004035,control,1,0
c004036,control,1,0
c004037,control,1,0
c004038,control,1,0
c004039,control,0,0
c004040,control,1,0
t000000,treatment,1,0
t000001,treatment,1,0
t000002,treatment,1,0
t000003,treatment,1,0
t000004,treatment,1,0
t000005,treatment,1,0
t000006,treatment,0,0
t000007,treatment,1,0
t000008,treatment,1,0
t000009,treatment,1,0
t000010,treatment,1,0
t000011,treatment,1,0
t000012,treatment,1,0
t000013,treatment,1,0
t000014,treatment,1,0
t000015,treatment,1,0
t000016,treatment,0,0
t000017,treatment,1,0
t000018,treatment,1,0
t000019,treatment,1,0
t000020,treatment,0,0
t000021,treatment,1,0
t000022,treatment,1,0
t000023,treatment,0,0
t000024,treatment,1,0
t000025,treatment,1,0
t000026,treatment,1,0
t000027,treatment,0,0
t000028,treatment,1,0
t000029,treatment,0,0
t000030,treatment,1,0
t000031,treatment,1,0
t000032,treatment,1,0
t000033,treatment,0,0
t000034,treatment,1,0
t000035,treatment,0,0
t000036,treatment,1,1
t000037,treatment,0,0
t000038,treatment,0,0
t000039,treatment,0,0
t000040,treatment,1,0
t000041,treatment,1,0
t000042,treatment,1,0
t000043,treatment,0,0
t000044,treatment,1,0
t000045,treatment,1,0
t000046,treatment,1,0
t000047,treatment,1,1
t000048,treatment,1,0
t000049,treatment,1,0
t000050,treatment,1,0
t000051,treatment,1,0
t000052,treatment,1,0
t000053,treatment,0,0
t000054,treatment,1,0
t000055,treatment,1,0
t000056,treatment,1,0
t000057,treatment,0,0
t000058,treatment,1,0
t000059,treatment,0,0
t000060,treatment,1,0
t000061,treatment,0,0
t000062,treatment,0,0
t000063,treatment,1,1
t000064,treatment,1,0
t000065,treatment,0,0
t000066,treatment,1,0
t000067,treatment,1,0
t000068,treatment,0,0
t000069,treatment,1,0
t000070,treatment,0,0
t000071,treatment,1,0
t000072,treatment,1,0
t000073,treatment,1,0
t000074,treatment,0,0
t000075,treatment,0,0
t000076,treatment,1,0
t000077,treatment,1,0
t000078,treatment,1,0
t000079,treatment,1,1
t000080,treatment,1,0
t000081,treatment,1,0
t000082,treatment,1,0
t000083,treatment,0,0
t000084,treatment,0,0
t000085,treatment,1,1
t000086,treatment,0,0
t000087,treatment,0,0
t000088,treatment,1,0
t000089,treatment,0,0
t000090,treatment,1,0
t000091,treatment,0,0
t000092,treatment,0,0
t000093,treatment,1,0
t000094,treatment,0,0
t000095,treatment,1,0
t000096,treatment,1,0
t000097,treatment,0,0
t000098,treatment,1,0
t000099,treatment,0,0
t000100,treatment,1,0
t000101,treatment,1,0
t000102,treatment,1,0
t000103,treatment,0,0
t000104,treatment,0,0
t000105,treatment,1,0
t000106,treatment,0,0
t000107,treatment,0,1
t000108,treatment,1,0
t000109,treatment,1,0
t000110,treatment,0,0
t000111,treatment,1,0
t000112,treatment,1,0
t000113,treatment,1,0
t000114,treatment,0,0
t000115,treatment,1,0
t000116,treatment,0,0
t000117,treatment,1,0
t000118,treatment,1,0
t000119,treatment,0,0
t000120,treatment,1,0
t000121,treatment,1,0
t000122,treatment,0,0
t000123,treatment,0,0
t000124,treatment,0,0
t000125,treatment,1,0
t000126,treatment,1,0
